url,family,sources,intended_indexable,status,final_path,final_status,redirect_hops,in_sitemap,robots,canonical,canonical_is_self,title,title_length,description,description_length,h1_count,h1,h2_count,main_words,prerendered,images,images_missing_alt,images_missing_dimensions,schema_types,schema_errors,inbound_links,outbound_links
/learn/5,redirect,redirect-source,false,301,/learn/business-electricity-rates-guide,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/business-electricity-rates-guide,false,Business Electricity Rates & Demand Charges,43,"How commercial electricity is priced: demand charges, load factor and contract structure, and what to prepare before requesting quotes.",135,1,Business Electricity Rates: Complete Commercial Power Guide 2026,7,946,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/50,redirect,redirect-source,false,301,/learn/moving-set-up-electricity-service,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/moving-set-up-electricity-service,false,Moving States? How to Set Up Electricity | Electric Scouts,58,"How to set up or transfer electricity when you move to a new state, including which markets let you pick your own supplier.",123,1,Moving to a New State? How to Set Up Electricity Service,15,1521,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/51,redirect,redirect-source,false,301,/learn/ercot-electricity-market-explained,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/ercot-electricity-market-explained,false,ERCOT Explained: How the Texas Grid Works | Electric Scouts,59,"What ERCOT does, how the Texas wholesale market sets prices, and how grid conditions reach the retail plan you actually buy.",124,1,ERCOT Electricity Market Explained: How Texas Power Grid Works,11,1327,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/52,redirect,redirect-source,false,301,/learn/cheapest-electricity-rates-by-state,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/cheapest-electricity-rates-by-state,false,Cheapest Electricity Rates by State | Electric Scouts,53,"How electricity rates vary across states, why the gap between them is so wide, and what it means if you can choose a supplier.",126,1,Cheapest Electricity Rates by State 2026: Complete Comparison,11,1449,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/53,redirect,redirect-source,false,301,/learn/how-to-negotiate-your-electricity-rate,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/how-to-negotiate-your-electricity-rate,false,How to Negotiate Your Electricity Rate | Electric Scouts,56,"Whether electricity rates are negotiable, what leverage you actually have at renewal, and how to approach the conversation.",123,1,How to Negotiate Your Electricity Rate: Insider Tips,10,1496,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/54,redirect,redirect-source,false,301,/learn/electricity-usage-calculator,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/electricity-usage-calculator,false,Electricity Usage Calculator & Home Load Guide,46,"Work out how much electricity your home uses, which appliances dominate the total, and how usage maps onto your monthly bill.",125,1,Electricity Usage Calculator: How Much Power Does Your Home Use?,13,1451,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/55,redirect,redirect-source,false,301,/learn/smart-thermostat-savings,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/smart-thermostat-savings,false,Smart Thermostat Savings Explained | Electric Scouts,52,"What smart thermostats actually change about heating and cooling costs, and the conditions under which the hardware pays for itself.",132,1,Smart Thermostat Savings: How Much Can You Really Save?,13,1316,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/56,redirect,redirect-source,false,301,/learn/time-of-use-electricity-plans,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/time-of-use-electricity-plans,false,Are Time-of-Use Electricity Plans Worth It?,43,"How time-of-use pricing works, who benefits from shifting usage off-peak, and when a flat rate is the safer choice.",115,1,Time-of-Use Electricity Plans: Are They Worth It?,12,1407,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/57,redirect,redirect-source,false,301,/learn/what-is-a-kwh,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/what-is-a-kwh,false,What Is a kWh? Kilowatt Hour Explained | Electric Scouts,56,"What a kilowatt hour measures, how it turns into the number on your bill, and how to sanity-check your own household usage.",123,1,What Is a kWh? Understanding Your Electricity Usage,11,1311,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/58,redirect,redirect-source,false,301,/learn/electricity-delivery-charges-explained,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/electricity-delivery-charges-explained,false,Electricity Delivery Charges Explained | Electric Scouts,56,"Why your bill splits into supply and delivery, which half a competitive supplier can change, and what the utility always charges.",129,1,Electricity Delivery Charges Explained: Why Your Bill Has Two Parts,15,1547,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/59,redirect,redirect-source,false,301,/learn/ppa-vs-buying-solar,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/ppa-vs-buying-solar,false,Solar PPA vs Buying Solar Panels | Electric Scouts,50,"How a solar power purchase agreement differs from buying panels outright, and which option suits different budgets and timelines.",129,1,Power Purchase Agreement (PPA) vs Buying Solar: Which Is Better?,12,1526,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/6,redirect,redirect-source,false,301,/learn/average-electric-bill-by-state,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/average-electric-bill-by-state,false,Average Electric Bill by State: 2026 Guide | Electric Scouts,60,"What households pay for electricity across the country, how state averages are worked out, and why your own bill can differ.",124,1,Average Electric Bill by State: Complete 2026 Guide,9,1172,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/60,redirect,redirect-source,false,301,/learn/community-solar-explained,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/community-solar-explained,false,Community Solar Explained | Electric Scouts,43,"How community solar subscriptions work without rooftop panels, how the credits reach your bill, and what to check in the contract.",130,1,Community Solar Explained: Solar Energy Without Rooftop Panels,14,1409,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/61,redirect,redirect-source,false,301,/learn/ev-charging-at-home-cost,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/ev-charging-at-home-cost,false,EV Charging at Home: Cost Per Mile | Electric Scouts,52,"What home EV charging adds to your electricity bill, how to work out cost per mile, and which plans suit overnight charging.",124,1,EV Charging at Home: How Much Does It Add to Your Electric Bill?,12,1440,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/62,redirect,redirect-source,false,301,/learn/electricity-scams,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/electricity-scams,false,Electricity Scams and How to Spot Them | Electric Scouts,56,"Common electricity sales scams, the tactics door-to-door and phone sellers use, and how to verify who is actually contacting you.",129,1,Electricity Scams to Watch Out For in 2026: Protect Yourself,12,1418,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/63,redirect,redirect-source,false,301,/learn/electricity-customer-rights,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/electricity-customer-rights,false,Your Rights as an Electricity Customer | Electric Scouts,56,"The protections electricity customers have on billing, switching, disconnection and complaints, and how they vary by state.",123,1,Your Rights as an Electricity Customer: State-by-State Guide,9,1398,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/64,redirect,redirect-source,false,301,/learn/electricity-contract-expires,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/electricity-contract-expires,false,What Happens When Your Contract Expires? | Electric Scouts,58,"What happens when a fixed electricity contract ends, how holdover rates work, and how to avoid rolling onto a costly variable rate.",131,1,What Happens When Your Electricity Contract Expires?,11,1423,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/65,redirect,redirect-source,false,301,/learn/how-to-file-electricity-complaint,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/how-to-file-electricity-complaint,false,How to File a Complaint Against a Supplier | Electric Scouts,60,"How to escalate a dispute with an electricity supplier, what your state regulator can do, and what to document before you file.",127,1,How to File a Complaint Against Your Electricity Provider,12,1236,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/66,redirect,redirect-source,false,301,/learn/small-business-electricity-rates,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/small-business-electricity-rates,false,Small Business Electricity Rates | Electric Scouts,50,"How small business electricity is priced, why quotes vary by load profile, and what to prepare before requesting supplier quotes.",129,1,Small Business Electricity Rates: How to Cut Costs,9,1252,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/67,redirect,redirect-source,false,301,/learn/restaurant-electricity-costs,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/restaurant-electricity-costs,false,Restaurant Electricity Costs Explained | Electric Scouts,56,"Where restaurant electricity costs concentrate, from refrigeration to HVAC, and which changes reduce the bill by the most.",122,1,Restaurant Electricity Costs: How to Cut Your Energy Bill,10,1318,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/68,redirect,redirect-source,false,301,/learn/office-building-electricity-rates,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/office-building-electricity-rates,false,Office Building Electricity Costs | Electric Scouts,51,"How commercial electricity is billed for office buildings, what drives demand charges, and how to compare supplier quotes.",122,1,Office Building Electricity: Commercial Rate Comparison Guide,11,1286,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/69,redirect,redirect-source,false,301,/learn/demand-charges-explained,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/demand-charges-explained,false,Demand Charges Explained for Businesses | Electric Scouts,57,"What a demand charge is, how peak kW gets measured, and the practical ways businesses reduce it without changing operations.",124,1,Demand Charges Explained: What Business Owners Need to Know,13,1477,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/7,redirect,redirect-source,false,301,/learn/how-to-switch-electricity-providers,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/how-to-switch-electricity-providers,false,How to Switch Electricity Providers: 2026 Guide,47,"What happens when you switch electricity supplier, how long the transfer takes, and why your power never goes out during it.",124,1,How to Switch Electricity Providers: Step-by-Step Guide 2026,9,1685,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
/learn/70,redirect,redirect-source,false,301,/learn/business-solar-vs-grid-electricity,200,1,false,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/learn/business-solar-vs-grid-electricity,false,Business Solar vs Grid Electricity | Electric Scouts,52,"How to compare commercial solar against grid supply on payback period, financing options and roof or site constraints.",118,1,Business Solar vs Grid Electricity: ROI Comparison 2026,9,1503,true,0,0,0,Organization WebSite BreadcrumbList Article,,0,0
